code_unit;EGI_x;date;SLOC;amount;Hm;Consumption;ritase;EGI_y;HM;Production OB
EX41;EGI 37;2022-10-07;CN404;1978.0;54686.0;89.6;;Excavator;16.0;6321.0
EX41;EGI 37;2022-10-08;CN404;1861.0;54724.0;0.0;;Excavator;17.0;6579.0
EX41;EGI 37;2022-10-09;CN403;823.0;27376.0;0.0;;Excavator;15.0;5568.0
EX41;EGI 37;2022-10-09;CN404;772.0;27384.0;0.0;;Excavator;15.0;5568.0
EX41;EGI 37;2022-10-10;CN404;1926.0;54798.0;0.0;;Excavator;8.0;2494.0
EX41;EGI 37;2022-10-11;CN403;1076.0;0.0;0.0;;Excavator;22.0;9331.0
EX41;EGI 37;2022-10-11;CN404;1099.0;27424.0;0.0;;Excavator;22.0;9331.0
EX41;EGI 37;2022-10-12;CN403;1118.0;27446.0;0.0;;Excavator;9.0;2649.0
EX41;EGI 37;2022-10-12;CN404;1108.0;27435.0;0.0;;Excavator;9.0;2649.0
EX41;EGI 37;2022-10-13;CN404;1203.0;54909.0;0.0;;Excavator;0.0;0.0
EX41;EGI 37;2022-10-14;CN404;965.0;54932.0;0.0;;Excavator;0.0;0.0
EX41;EGI 37;2022-10-15;CN404;2011.0;0.0;0.0;;Excavator;10.0;1321.0
EX41;EGI 37;2022-10-16;CN404;2211.0;51007.0;0.0;;Excavator;20.0;4163.0
EX41;EGI 37;2022-10-17;CN404;2108.0;55050.0;0.0;;Excavator;15.0;3977.4
EX41;EGI 37;2022-10-18;CN404;1210.0;27541.0;0.0;;Excavator;18.0;6508.0
EX41;EGI 37;2022-10-19;CN404;1691.0;27546.0;0.0;;Excavator;22.0;9829.0
EX41;EGI 37;2022-10-20;CN404;1492.0;55118.0;0.0;;Excavator;21.0;9107.0
EX41;EGI 37;2022-10-21;CN404;1795.0;55153.0;0.0;;Excavator;13.0;2917.6
EX41;EGI 37;2022-10-22;CN404;1551.0;55175.0;0.0;;Excavator;17.0;6231.8
EX41;EGI 37;2022-10-23;CN404;1895.0;55213.0;0.0;;Excavator;19.0;5649.5
EX41;EGI 37;2022-10-24;CN404;1575.0;54346.0;0.0;;Excavator;16.0;6583.2
EX41;EGI 37;2022-10-25;CN403;1140.0;27637.0;0.0;;Excavator;22.0;10564.0
EX41;EGI 37;2022-10-26;CN404;826.0;27646.0;0.0;;Excavator;13.0;5868.0
EX41;EGI 37;2022-10-27;CN404;1627.0;55322.0;0.0;;Excavator;18.0;7137.6
EX41;EGI 37;2022-10-28;CN404;2181.0;55357.0;0.0;;Excavator;22.0;9796.0
EX41;EGI 37;2022-10-29;CN404;1893.0;55397.0;0.0;;Excavator;19.0;7062.0
EX41;EGI 37;2022-10-30;CN404;2453.0;55441.0;0.0;;Excavator;19.0;8023.0
EX41;EGI 37;2022-10-31;CN404;1450.0;55473.0;0.0;;Excavator;20.0;9076.0
EX41;EGI 37;2022-11-03;CN404;917.0;27751.0;0.0;;Excavator;20.0;9416.0
EX41;EGI 37;2022-11-04;CN403;681.0;27764.0;0.0;;Excavator;21.0;9406.0
EX41;EGI 37;2022-11-04;CN404;700.0;27762.0;0.0;;Excavator;21.0;9406.0
EX41;EGI 37;2022-11-05;CN404;2218.0;55560.0;0.0;;Excavator;22.0;9498.0
EX41;EGI 37;2022-11-06;CN403;846.0;27792.0;0.0;;Excavator;10.0;3138.0
EX41;EGI 37;2022-11-07;CN404;1080.0;27809.0;0.0;;Excavator;14.0;5779.0
EX41;EGI 37;2022-11-07;CN405;686.0;27799.0;0.0;;Excavator;14.0;5779.0
EX41;EGI 37;2022-11-08;CN403;866.0;27828.0;0.0;;Excavator;20.0;9863.0
EX41;EGI 37;2022-11-08;CN404;1114.0;27819.0;0.0;;Excavator;20.0;9863.0
EX41;EGI 37;2022-11-09;CN404;2091.0;55686.0;0.0;;Excavator;21.0;10141.0
EX41;EGI 37;2022-11-10;CN404;731.0;27855.0;0.0;;Excavator;17.0;7473.4
EX41;EGI 37;2022-11-11;CN404;1413.0;55734.0;0.0;;Excavator;19.0;7639.0
EX41;EGI 37;2022-11-12;CN404;1338.0;55760.0;0.0;;Excavator;20.0;8478.0
EX41;EGI 37;2022-11-13;CN403;1149.0;27892.0;0.0;;Excavator;15.0;5124.0
EX41;EGI 37;2022-11-13;CN404;1194.0;27902.0;0.0;;Excavator;15.0;5124.0
EX41;EGI 37;2022-11-14;CN404;1698.0;55830.0;0.0;;Excavator;19.0;7954.0
EX41;EGI 37;2022-11-15;CN404;2284.0;55868.0;0.0;;Excavator;21.0;10266.0
EX41;EGI 37;2022-11-16;CN403;724.0;27947.0;0.0;;Excavator;23.0;8945.0
EX41;EGI 37;2022-11-16;CN404;1268.0;27958.0;0.0;;Excavator;23.0;8945.0
EX41;EGI 37;2022-11-17;CN404;994.0;27967.0;0.0;;Excavator;18.0;7088.0
EX41;EGI 37;2022-11-18;CN404;1005.0;27977.0;0.0;;Excavator;15.0;5747.0
EX41;EGI 37;2022-11-18;CN405;330.0;27981.0;0.0;;Excavator;15.0;5747.0
EX41;EGI 37;2022-11-19;CN404;1915.0;55993.0;0.0;;Excavator;21.0;7091.0
EX41;EGI 37;2022-11-20;CN404;1133.0;28011.0;0.0;;Excavator;20.0;7590.8
EX41;EGI 37;2022-11-24;CN404;1986.0;28028.0;0.0;;Excavator;21.0;8643.0
EX41;EGI 37;2022-11-25;CN403;1154.0;28039.0;0.0;;Excavator;17.0;6191.0
EX41;EGI 37;2022-11-25;CN404;1086.0;28049.0;0.0;;Excavator;17.0;6191.0
EX41;EGI 37;2022-11-26;CN403;262.0;28052.0;0.0;;Excavator;13.0;5188.0
EX41;EGI 37;2022-11-26;CN404;1032.0;28062.0;0.0;;Excavator;13.0;5188.0
EX41;EGI 37;2022-11-27;CN403;1227.0;28073.0;0.0;;Excavator;12.0;4754.0
EX41;EGI 37;2022-11-27;CN404;1139.0;28083.0;0.0;;Excavator;12.0;4754.0
EX41;EGI 37;2022-11-28;CN403;1050.0;28093.0;0.0;;Excavator;16.0;6118.0
EX41;EGI 37;2022-11-28;CN404;1066.0;28102.0;0.0;;Excavator;16.0;6118.0
EX41;EGI 37;2022-11-29;CN403;1763.0;56232.0;0.0;;Excavator;22.0;8898.0
EX41;EGI 37;2022-11-30;CN403;869.0;28126.0;0.0;;Excavator;21.0;9659.0
EX41;EGI 37;2022-11-30;CN405;772.0;28133.0;0.0;;Excavator;21.0;9659.0
EX41;EGI 37;2022-12-01;CN403;792.0;28146.0;0.0;;Excavator;16.0;7826.0
EX41;EGI 37;2022-12-01;CN404;729.0;28139.0;0.0;;Excavator;16.0;7826.0
EX41;EGI 37;2022-12-02;CN404;2305.0;56324.0;0.0;;Excavator;21.0;7998.0
EX41;EGI 37;2022-12-03;CN403;1218.0;28178.0;0.0;;Excavator;22.0;9632.0
EX41;EGI 37;2022-12-03;CN404;1123.0;28188.0;0.0;;Excavator;22.0;9632.0
EX41;EGI 37;2022-12-04;CN404;1761.0;56401.0;0.0;;Excavator;22.0;9976.0
EX41;EGI 37;2022-12-05;CN403;1095.0;28216.0;0.0;;Excavator;14.0;4833.0
EX41;EGI 37;2022-12-05;CN404;1209.0;28226.0;0.0;;Excavator;14.0;4833.0
EX41;EGI 37;2022-12-06;CN404;1525.0;56479.0;0.0;;Excavator;20.0;9145.0
EX41;EGI 37;2022-12-07;CN404;812.0;28258.0;0.0;;Excavator;16.0;6172.0
EX41;EGI 37;2022-12-07;CN405;1052.0;28251.0;0.0;;Excavator;16.0;6172.0
EX41;EGI 37;2022-12-08;CN404;2255.0;56547.0;0.0;;Excavator;22.0;9552.0
EX41;EGI 37;2022-12-09;CN404;2342.0;56588.0;0.0;;Excavator;22.0;9669.0
EX41;EGI 37;2022-12-10;CN404;1613.0;56620.0;0.0;;Excavator;13.0;4143.0
EX41;EGI 37;2022-12-11;CN404;2404.0;56658.0;0.0;;Excavator;0.0;0.0
EX41;EGI 37;2022-12-12;CN404;2459.0;56701.0;0.0;;Excavator;18.0;5331.2
EX41;EGI 37;2022-12-13;CN403;991.0;28374.0;0.0;;Excavator;22.0;10062.0
EX41;EGI 37;2022-12-13;CN404;1009.0;28365.0;0.0;;Excavator;22.0;10062.0
EX41;EGI 37;2022-12-14;CN403;2248.0;56777.0;219.54545454545456;;Excavator;20.0;8233.2
EX41;EGI 37;2022-12-15;CN403;875.0;28412.0;79.0;;Excavator;22.0;8952.0
EX41;EGI 37;2022-12-15;CN404;1154.0;28405.0;125.0;;Excavator;22.0;8952.0
EX41;EGI 37;2022-12-16;CN403;395.0;28417.0;140.33333333333334;;Excavator;21.0;8808.0
EX41;EGI 37;2022-12-16;CN404;421.0;28420.0;94.0;;Excavator;21.0;8808.0
EX41;EGI 37;2022-12-17;CN403;1034.0;28431.0;0.0;;Excavator;13.0;5010.0
EX41;EGI 37;2022-12-18;CN403;1015.0;28440.0;0.0;;Excavator;21.0;7827.0
EX41;EGI 37;2022-12-18;CN404;1162.0;28452.0;0.0;;Excavator;21.0;7827.0
EX41;EGI 37;2022-12-19;CN403;930.0;28460.0;0.0;;Excavator;12.0;4134.0
EX41;EGI 37;2022-12-19;CN404;1191.0;28471.0;0.0;;Excavator;12.0;4134.0
EX41;EGI 37;2022-12-20;CN404;2147.0;56970.0;0.0;;Excavator;23.0;8660.0
EX41;EGI 37;2022-12-21;CN403;1310.0;28500.0;0.0;;Excavator;22.0;9786.0
EX41;EGI 37;2022-12-21;CN404;1044.0;28510.0;0.0;;Excavator;22.0;9786.0
EX41;EGI 37;2022-12-22;CN404;2240.0;57051.0;0.0;;Excavator;21.0;6865.6
EX41;EGI 37;2022-12-23;CN404;1578.0;57084.0;0.0;;Excavator;22.0;8602.4
EX41;EGI 37;2022-12-24;CN404;2240.0;57126.0;0.0;;Excavator;22.0;9468.0
EX41;EGI 37;2022-12-25;CN403;1172.0;28579.0;0.0;;Excavator;22.0;9732.0
EX41;EGI 37;2022-12-26;CN403;999.0;28588.0;0.0;;Excavator;21.0;10505.0
EX41;EGI 37;2022-12-26;CN404;1170.0;28599.0;0.0;;Excavator;21.0;10505.0
EX41;EGI 37;2022-12-27;CN404;1548.0;57223.0;0.0;;Excavator;18.0;7452.0
EX41;EGI 37;2022-12-28;CN404;1112.0;28633.0;0.0;;Excavator;22.0;9030.0
EX41;EGI 37;2022-12-28;CN405;1013.0;28623.0;0.0;;Excavator;22.0;9030.0
EX41;EGI 37;2022-12-29;CN404;1450.0;57293.0;0.0;;Excavator;21.0;9576.0
EX41;EGI 37;2022-12-30;CN404;2238.0;57327.0;0.0;;Excavator;16.0;7320.0
EX41;EGI 37;2022-12-31;CN404;1129.0;28680.0;0.0;;Excavator;10.0;2772.0
EX42;EGI 37;2022-01-01;CN405;1288.0;23907.0;0.0;0.0;;;
EX42;EGI 37;2022-01-02;CN403;1215.0;23927.0;0.0;135.0;;;
EX42;EGI 37;2022-01-02;CN469;897.0;23916.0;0.0;135.0;;;
EX42;EGI 37;2022-01-03;CN403;1833.0;47879.0;0.0;149.0;;;
EX42;EGI 37;2022-01-04;CN403;873.0;23953.0;0.0;159.0;;;
EX42;EGI 37;2022-01-04;CN469;1208.0;23964.0;0.0;159.0;;;
EX42;EGI 37;2022-01-05;CN403;620.0;23970.0;0.0;135.0;;;
EX42;EGI 37;2022-01-05;CN469;151.0;23971.0;0.0;135.0;;;
EX42;EGI 37;2022-01-06;CN469;1182.0;23981.0;0.0;193.0;;;
EX42;EGI 37;2022-01-07;CN403;1886.0;47995.0;0.0;68.0;;;
EX42;EGI 37;2022-01-07;CN469;535.0;23995.0;0.0;68.0;;;
EX42;EGI 37;2022-01-08;CN403;566.0;24008.0;0.0;149.0;;;
EX42;EGI 37;2022-01-08;CN469;1257.0;24020.0;0.0;149.0;;;
EX42;EGI 37;2022-01-09;CN469;1182.0;24030.0;0.0;135.0;;;
EX42;EGI 37;2022-01-10;CN469;1018.0;24040.0;0.0;106.0;;;
EX42;EGI 37;2022-01-11;CN403;355.0;24055.0;0.0;73.0;;;
EX42;EGI 37;2022-01-11;CN469;1105.0;24051.0;0.0;73.0;;;
EX42;EGI 37;2022-01-12;CN403;742.0;24062.0;0.0;197.0;;;
EX42;EGI 37;2022-01-12;CN469;49.0;24055.0;0.0;197.0;;;
EX42;EGI 37;2022-01-13;CN403;1222.0;24073.0;0.0;88.0;;;
EX42;EGI 37;2022-01-14;CN469;1015.0;24083.0;0.0;164.0;;;
EX42;EGI 37;2022-01-15;CN403;2296.0;48201.0;0.0;161.0;;;
EX42;EGI 37;2022-01-16;CN403;1941.0;48237.0;0.0;188.0;;;
EX42;EGI 37;2022-01-17;CN403;1054.0;24132.0;0.0;233.0;;;
EX42;EGI 37;2022-01-18;CN405;1275.0;24157.0;0.0;146.0;;;
EX42;EGI 37;2022-01-18;CN469;1462.0;24147.0;0.0;146.0;;;
EX42;EGI 37;2022-01-19;CN403;1995.0;48341.0;0.0;166.0;;;
EX42;EGI 37;2022-01-19;CN469;57.0;24165.0;0.0;166.0;;;
EX42;EGI 37;2022-01-20;CN403;2364.0;48382.0;0.0;181.0;;;
EX42;EGI 37;2022-01-21;CN403;2045.0;48420.0;0.0;176.0;;;
EX42;EGI 37;2022-01-22;CN403;2419.0;48461.0;0.0;199.0;;;
EX42;EGI 37;2022-01-23;CN403;984.0;24256.0;109.5;240.0;;;
EX42;EGI 37;2022-01-23;CN469;1140.0;24246.0;0.0;240.0;;;
EX42;EGI 37;2022-01-24;CN403;1455.0;48533.0;0.0;248.0;;;
EX42;EGI 37;2022-01-25;CN403;1165.0;24283.0;0.0;182.0;;;
EX42;EGI 37;2022-01-25;CN405;442.0;24269.0;0.0;182.0;;;
EX42;EGI 37;2022-01-26;CN403;1135.0;24303.0;0.0;249.0;;;
EX42;EGI 37;2022-01-26;CN469;1104.0;24293.0;0.0;249.0;;;
EX42;EGI 37;2022-01-27;CN403;2416.0;48641.0;0.0;163.0;;;
EX42;EGI 37;2022-01-28;CN403;693.0;24342.0;0.0;171.0;;;
EX42;EGI 37;2022-01-28;CN469;1100.0;24336.0;0.0;171.0;;;
EX42;EGI 37;2022-01-29;CN403;1896.0;48706.0;0.0;174.0;;;
EX42;EGI 37;2022-01-30;CN469;1977.0;48738.0;0.0;203.0;;;
EX42;EGI 37;2022-01-31;CN403;1225.0;24384.0;0.0;164.0;;;
EX42;EGI 37;2022-02-01;CN403;2779.0;48808.0;0.0;238.0;;;
EX42;EGI 37;2022-02-02;CN405;1164.0;24429.0;0.0;229.0;;;
EX42;EGI 37;2022-02-02;CN469;965.0;24418.0;0.0;229.0;;;
EX42;EGI 37;2022-02-03;CN403;2260.0;48887.0;0.0;235.0;;;
EX42;EGI 37;2022-02-04;CN469;2180.0;48930.0;0.0;222.0;;;
EX42;EGI 37;2022-02-05;CN403;768.0;24476.0;0.0;138.0;;;
EX42;EGI 37;2022-02-06;CN469;950.0;24485.0;0.0;94.0;;;
EX42;EGI 37;2022-02-07;CN403;1632.0;48996.0;0.0;70.0;;;
EX42;EGI 37;2022-02-08;CN469;867.0;24504.0;0.0;195.0;;;
EX42;EGI 37;2022-02-09;CN403;793.0;49225.0;0.0;51.0;;;
EX42;EGI 37;2022-02-10;CN403;1255.0;24737.0;0.0;207.0;;;
EX42;EGI 37;2022-02-10;CN469;1026.0;24725.0;0.0;207.0;;;
EX42;EGI 37;2022-02-11;CN403;1184.0;24747.0;0.0;143.0;;;
EX42;EGI 37;2022-02-11;CN469;660.0;24753.0;0.0;143.0;;;
EX42;EGI 37;2022-02-12;CN403;1230.0;24764.0;0.0;126.0;;;
EX42;EGI 37;2022-02-13;CN403;2298.0;49561.0;0.0;220.0;;;
EX42;EGI 37;2022-02-14;CN403;913.0;24805.0;0.0;200.0;;;
EX42;EGI 37;2022-02-14;CN405;1088.0;24796.0;0.0;200.0;;;
EX42;EGI 37;2022-02-15;CN405;825.0;24814.0;0.0;165.0;;;
EX42;EGI 37;2022-02-16;CN403;2109.0;49655.0;0.0;120.0;;;
EX42;EGI 37;2022-02-17;CN405;804.0;24840.0;0.0;173.0;;;
EX42;EGI 37;2022-02-20;CN403;223.0;24641.0;0.0;198.0;;;
EX42;EGI 37;2022-02-21;CN403;1037.0;24651.0;0.0;234.0;;;
EX42;EGI 37;2022-02-21;CN469;1066.0;24662.0;0.0;234.0;;;
EX42;EGI 37;2022-02-22;CN403;701.0;24673.0;0.0;53.0;;;
EX42;EGI 37;2022-02-22;CN469;558.0;24667.0;0.0;53.0;;;
EX42;EGI 37;2022-02-23;CN469;1960.0;49373.0;0.0;206.0;;;
EX42;EGI 37;2022-02-24;CN469;1514.0;49412.0;0.0;176.0;;;
EX42;EGI 37;2022-02-25;CN403;752.0;24727.0;0.0;209.0;;;
EX42;EGI 37;2022-02-25;CN469;1096.0;24718.0;0.0;209.0;;;
EX42;EGI 37;2022-02-26;CN403;1059.0;24747.0;0.0;171.0;;;
EX42;EGI 37;2022-02-26;CN469;995.0;24739.0;0.0;171.0;;;
EX42;EGI 37;2022-02-27;CN469;2075.0;49526.0;0.0;210.0;;;
EX42;EGI 37;2022-02-28;CN469;2264.0;49568.0;0.0;58.0;;;
EX42;EGI 37;2022-03-01;CN469;1197.0;49593.0;0.0;178.0;;;
EX42;EGI 37;2022-03-02;CN405;1155.0;24817.0;0.0;193.0;;;
EX42;EGI 37;2022-03-02;CN469;575.0;24806.0;0.0;193.0;;;
EX42;EGI 37;2022-03-03;CN405;1137.0;24828.0;0.0;195.0;;;
EX42;EGI 37;2022-03-03;CN469;850.0;24836.0;0.0;195.0;;;
EX42;EGI 37;2022-03-04;CN404;1020.0;24848.0;0.0;155.0;;;
EX42;EGI 37;2022-03-04;CN405;305.0;24839.0;0.0;155.0;;;
EX42;EGI 37;2022-03-05;CN404;395.0;24852.0;0.0;62.0;;;
EX42;EGI 37;2022-03-06;CN404;1669.0;49729.0;0.0;159.0;;;
EX42;EGI 37;2022-03-07;CN403;1110.0;24879.0;0.0;93.0;;;
EX42;EGI 37;2022-03-08;CN404;1146.0;49777.0;0.0;117.0;;;
EX42;EGI 37;2022-03-09;CN404;2473.0;49815.0;0.0;186.0;;;
EX42;EGI 37;2022-03-10;CN404;1648.0;49851.0;0.0;115.0;;;
EX42;EGI 37;2022-03-11;CN404;2203.0;49886.0;117.7;213.0;;;
EX42;EGI 37;2022-03-12;CN404;897.0;24956.0;0.0;108.0;;;
EX42;EGI 37;2022-03-12;CN405;432.0;24960.0;0.0;108.0;;;
EX42;EGI 37;2022-03-13;CN404;1630.0;49945.0;105.0909090909091;147.0;;;
EX42;EGI 37;2022-03-14;CN404;2175.0;49979.0;0.0;146.0;;;
EX42;EGI 37;2022-03-15;CN404;883.0;50003.0;0.0;158.0;;;
EX42;EGI 37;2022-03-16;CN404;1180.0;50019.0;0.0;115.0;;;
EX42;EGI 37;2022-03-17;CN403;1181.0;25024.0;0.0;239.0;;;
EX42;EGI 37;2022-03-17;CN405;1094.0;25035.0;0.0;239.0;;;
EX42;EGI 37;2022-03-18;CN404;1826.0;50095.0;0.0;184.0;;;
EX42;EGI 37;2022-03-19;CN404;1000.0;25060.0;0.0;226.0;;;
EX42;EGI 37;2022-03-20;CN404;1769.0;50148.0;0.0;112.0;;;
EX42;EGI 37;2022-03-21;CN404;687.0;25084.0;0.0;138.0;;;
EX42;EGI 37;2022-03-22;CN403;1046.0;25101.0;0.0;118.0;;;
EX42;EGI 37;2022-03-22;CN404;719.0;25091.0;0.0;118.0;;;
EX42;EGI 37;2022-03-23;CN404;2351.0;50235.0;0.0;228.0;;;
EX42;EGI 37;2022-03-24;CN403;1131.0;25144.0;0.0;222.0;;;
EX42;EGI 37;2022-03-24;CN404;1048.0;25133.0;0.0;222.0;;;
EX42;EGI 37;2022-03-25;CN403;1097.0;25154.0;0.0;242.0;;;
EX42;EGI 37;2022-03-25;CN404;1071.0;25164.0;0.0;242.0;;;
EX42;EGI 37;2022-03-26;CN403;1180.0;25176.0;0.0;213.0;;;
EX42;EGI 37;2022-03-26;CN404;1215.0;25187.0;0.0;213.0;;;
EX42;EGI 37;2022-03-27;CN404;1637.0;50397.0;0.0;145.0;;;
EX42;EGI 37;2022-03-28;CN404;2278.0;50436.0;0.0;207.0;;;
EX42;EGI 37;2022-03-29;CN404;2425.0;50479.0;0.0;180.0;;;
EX42;EGI 37;2022-03-30;CN404;2276.0;50522.0;0.0;196.0;;;
EX42;EGI 37;2022-03-31;CN404;1973.0;50561.0;0.0;190.0;;;
EX42;EGI 37;2022-04-01;CN404;1621.0;50594.0;0.0;166.0;;;
EX42;EGI 37;2022-04-02;CN403;1145.0;25310.0;0.0;211.0;;;
EX42;EGI 37;2022-04-02;CN404;1046.0;25320.0;0.0;211.0;;;
EX42;EGI 37;2022-04-03;CN404;2216.0;50671.0;0.0;200.0;;;
EX42;EGI 37;2022-04-04;CN404;1788.0;50709.0;0.0;106.0;;;
EX42;EGI 37;2022-04-05;CN404;2041.0;50746.0;0.0;168.0;;;
EX42;EGI 37;2022-04-06;CN404;1927.0;50786.0;0.0;182.0;;;
EX42;EGI 37;2022-04-07;CN404;1864.0;50826.0;0.0;189.0;;;
EX42;EGI 37;2022-04-08;CN404;1966.0;50867.0;0.0;199.0;;;
EX42;EGI 37;2022-04-09;CN404;2093.0;50904.0;0.0;146.0;;;
EX42;EGI 37;2022-04-10;CN404;2052.0;50944.0;0.0;223.0;;;
EX42;EGI 37;2022-04-11;CN404;2162.0;50984.0;0.0;229.0;;;
EX42;EGI 37;2022-04-12;CN404;1036.0;25508.0;0.0;241.0;;;
EX42;EGI 37;2022-04-12;CN405;1100.0;25518.0;0.0;241.0;;;
EX42;EGI 37;2022-04-13;CN404;2157.0;51066.0;0.0;242.0;;;
EX42;EGI 37;2022-04-14;CN404;2304.0;51107.0;0.0;251.0;;;
EX42;EGI 37;2022-04-15;CN404;2098.0;51147.0;0.0;234.0;;;
EX42;EGI 37;2022-04-16;CN404;1089.0;51174.0;0.0;190.0;;;
EX42;EGI 37;2022-04-17;CN404;2153.0;51209.0;0.0;223.0;;;
EX42;EGI 37;2022-04-18;CN404;2225.0;51251.0;0.0;253.0;;;
EX42;EGI 37;2022-04-19;CN404;1665.0;51288.0;0.0;160.0;;;
EX42;EGI 37;2022-04-20;CN403;1190.0;25668.0;0.0;224.0;;;
EX42;EGI 37;2022-04-20;CN404;998.0;25657.0;0.0;224.0;;;
EX42;EGI 37;2022-04-21;CN403;1915.0;51363.0;0.0;187.0;;;
EX42;EGI 37;2022-04-22;CN403;854.0;25698.0;0.0;141.0;;;
EX42;EGI 37;2022-04-22;CN404;388.0;25690.0;0.0;141.0;;;
EX42;EGI 37;2022-04-23;CN403;946.0;25714.0;0.0;228.0;;;
EX42;EGI 37;2022-04-23;CN404;736.0;25705.0;0.0;228.0;;;
EX42;EGI 37;2022-04-24;CN403;1063.0;25735.0;0.0;208.0;;;
EX42;EGI 37;2022-04-24;CN404;1072.0;25724.0;0.0;208.0;;;
EX42;EGI 37;2022-04-25;CN403;1201.0;25756.0;0.0;225.0;;;
EX42;EGI 37;2022-04-25;CN404;1075.0;25746.0;0.0;225.0;;;
EX42;EGI 37;2022-04-26;CN403;1033.0;25776.0;0.0;227.0;;;
EX42;EGI 37;2022-04-26;CN404;1080.0;25766.0;0.0;227.0;;;
EX42;EGI 37;2022-04-27;CN404;1471.0;51568.0;0.0;121.0;;;
EX42;EGI 37;2022-04-28;CN404;2228.0;51607.0;0.0;228.0;;;
EX42;EGI 37;2022-04-29;CN404;1069.0;25831.0;0.0;222.0;;;
EX42;EGI 37;2022-04-29;CN405;1025.0;25819.0;0.0;222.0;;;
EX42;EGI 37;2022-04-30;CN403;994.0;25840.0;0.0;156.0;;;
EX42;EGI 37;2022-04-30;CN404;610.0;25847.0;0.0;156.0;;;
EX42;EGI 37;2022-05-01;CN404;1444.0;51718.0;0.0;142.0;;;
EX42;EGI 37;2022-05-03;CN403;1732.0;51745.0;0.0;139.0;;;
EX42;EGI 37;2022-05-04;CN403;1721.0;51784.0;0.0;157.0;;;
EX42;EGI 37;2022-05-05;CN404;2253.0;51820.0;0.0;213.0;;;
EX42;EGI 37;2022-05-06;CN403;815.0;25924.0;0.0;149.0;;;
EX42;EGI 37;2022-05-06;CN404;431.0;25928.0;0.0;149.0;;;
EX42;EGI 37;2022-05-07;CN404;1720.0;51885.0;0.0;121.0;;;
EX42;EGI 37;2022-05-08;CN404;1150.0;51910.0;0.0;131.0;;;
EX42;EGI 37;2022-05-09;CN404;1349.0;51937.0;0.0;112.0;;;
EX42;EGI 37;2022-05-10;CN404;2201.0;51973.0;0.0;207.0;;;
EX42;EGI 37;2022-05-11;CN403;1305.0;26002.0;0.0;230.0;;;
EX42;EGI 37;2022-05-11;CN404;927.0;26011.0;0.0;230.0;;;
EX42;EGI 37;2022-05-12;CN404;1058.0;52035.0;0.0;111.0;;;
EX42;EGI 37;2022-05-13;CN403;1110.0;26031.0;0.0;138.0;;;
EX42;EGI 37;2022-05-13;CN404;676.0;26038.0;0.0;138.0;;;
EX42;EGI 37;2022-05-14;CN403;765.0;26044.0;0.0;107.0;;;
EX42;EGI 37;2022-05-14;CN404;184.0;26046.0;0.0;107.0;;;
EX42;EGI 37;2022-05-15;CN403;1106.0;26057.0;0.0;205.0;;;
EX42;EGI 37;2022-05-15;CN404;815.0;26065.0;0.0;205.0;;;
EX42;EGI 37;2022-05-16;CN403;1504.0;52156.0;0.0;113.0;;;
EX42;EGI 37;2022-05-16;CN405;715.0;26071.0;0.0;113.0;;;
EX42;EGI 37;2022-05-17;CN403;1818.0;52187.0;0.0;164.0;;;
EX42;EGI 37;2022-05-18;CN403;1161.0;26110.0;0.0;241.0;;;
EX42;EGI 37;2022-05-18;CN404;914.0;26119.0;0.0;241.0;;;
EX42;EGI 37;2022-05-19;CN403;2521.0;52271.0;0.0;214.0;;;
EX42;EGI 37;2022-05-20;CN403;1043.0;26151.0;0.0;115.0;;;
EX42;EGI 37;2022-05-20;CN404;415.0;26155.0;0.0;115.0;;;
EX42;EGI 37;2022-05-21;CN403;925.0;26164.0;117.25;165.0;;;
EX42;EGI 37;2022-05-21;CN404;938.0;26172.0;0.0;165.0;;;
EX42;EGI 37;2022-05-22;CN404;1879.0;52373.0;0.0;193.0;;;
EX42;EGI 37;2022-05-23;CN403;1150.0;26201.0;0.0;153.0;;;
EX42;EGI 37;2022-05-23;CN404;580.0;26207.0;0.0;153.0;;;
EX42;EGI 37;2022-05-24;CN403;2170.0;52444.0;0.0;137.0;;;
EX42;EGI 37;2022-05-25;CN403;1101.0;26237.0;0.0;236.0;;;
EX42;EGI 37;2022-05-26;CN403;794.0;26252.0;0.0;114.0;;;
EX42;EGI 37;2022-05-26;CN405;771.0;26246.0;0.0;114.0;;;
EX42;EGI 37;2022-05-27;CN403;643.0;26269.0;0.0;224.0;;;
EX42;EGI 37;2022-05-27;CN404;1206.0;26263.0;0.0;224.0;;;
EX42;EGI 37;2022-05-28;CN403;961.0;26289.0;0.0;202.0;;;
EX42;EGI 37;2022-05-28;CN404;1179.0;26280.0;0.0;202.0;;;
EX42;EGI 37;2022-05-29;CN403;2179.0;52607.0;0.0;240.0;;;
EX42;EGI 37;2022-05-30;CN403;907.0;26316.0;0.0;258.0;;;
EX42;EGI 37;2022-05-31;CN403;954.0;26327.0;0.0;244.0;;;
EX42;EGI 37;2022-06-03;CN403;95.0;0.0;0.0;220.0;;;
EX42;EGI 37;2022-06-04;CN403;1836.0;52676.0;0.0;201.0;;;
EX42;EGI 37;2022-06-05;CN403;2464.0;52719.0;0.0;240.0;;;
EX42;EGI 37;2022-06-06;CN403;1844.0;52758.0;0.0;168.0;;;
EX42;EGI 37;2022-06-07;CN403;2087.0;52792.0;0.0;138.0;;;
